battery_power,n_cores,ram,clock_speed,internal_memory,bluetooh,wifi,touch_screen,front_camera_resolution,primary_camera_resolution,mobile_depth,mobile_width,screen_height,screen_width,screen_resolution_height,screen_resolution_width,four_g,five_g,dual_sim,talk_time,price_level
957,5,1846,2.5,7,1,1,0,4,10,0.8,107,12,5,1201,1485,1,0,0,7,1
1408,2,2103,2.3,50,0,0,0,7,17,0.1,181,19,8,510,1208,1,0,0,7,1
913,1,2278,1.7,41,0,0,1,1,14,0.3,103,15,3,431,1144,1,1,1,18,1
860,3,2832,1.3,40,1,1,1,6,3,1.0,170,13,7,294,1581,1,1,1,20,2
1956,3,1109,2.2,37,0,0,1,0,2,0.5,87,13,1,185,776,1,1,0,19,1
1784,6,3846,1.6,41,0,0,1,4,20,0.4,164,14,11,610,1437,1,0,0,11,2
663,2,3176,0.8,29,0,1,0,0,1,0.6,91,6,5,118,1605,1,0,1,8,2
581,1,3488,0.5,6,1,0,1,0,15,0.9,170,6,4,148,772,1,1,1,10,3
1634,5,3031,1.4,14,1,0,1,1,1,0.4,200,11,6,964,1677,1,1,0,16,3
1811,2,2847,2.0,22,1,1,0,3,8,0.2,82,9,2,358,614,1,1,0,4,2
1271,7,445,0.5,32,1,1,0,12,15,0.1,113,15,14,1350,1949,0,0,0,14,0
594,5,3087,0.8,28,0,1,1,2,3,0.1,132,16,4,1011,1263,1,1,0,4,2
1464,2,3927,0.5,12,1,1,1,11,14,0.9,117,5,3,854,1168,0,0,1,15,3
1757,6,2056,0.5,49,0,0,0,8,14,0.5,180,7,5,265,713,0,0,0,4,1
912,5,3573,0.5,58,0,0,1,0,1,0.3,107,17,3,165,1723,1,0,1,20,3
1215,4,2519,1.0,14,0,1,0,5,6,0.9,154,13,0,275,1009,1,1,1,16,2
1579,6,1713,1.6,27,1,1,1,0,11,0.2,181,16,4,831,1484,1,0,0,10,1
1944,8,2456,0.5,33,1,0,0,6,7,0.2,194,17,9,938,1226,1,0,0,19,1
852,7,2253,1.0,62,0,0,1,4,13,0.7,104,17,4,293,1159,1,1,1,7,1
1227,3,1324,1.1,34,1,1,1,0,3,0.2,130,7,3,935,1781,0,0,1,12,1
586,8,2308,1.7,23,0,0,1,5,6,0.6,198,11,9,550,682,1,1,1,9,1
1898,2,2114,2.2,56,0,1,0,3,4,0.2,106,10,10,444,739,1,1,1,16,2
635,3,2973,0.5,42,1,1,0,2,4,0.4,149,12,5,300,1059,0,0,1,18,2
1350,8,2971,0.5,39,1,0,0,0,4,0.8,140,15,1,369,544,0,1,1,2,1
1868,8,298,0.5,40,1,0,1,2,17,0.9,179,8,2,576,884,1,1,0,17,0
1849,7,3330,0.5,29,1,1,0,1,12,0.5,181,14,4,978,1986,1,0,0,15,3
1110,3,2572,1.5,41,0,1,0,4,16,0.1,152,16,5,800,1455,1,1,0,16,2
1210,5,2394,0.5,63,0,0,0,0,0,0.1,93,17,9,1177,1462,0,0,0,7,2
1977,8,2641,1.3,31,0,0,0,2,6,0.4,173,8,2,434,1356,1,0,1,7,3
899,5,3648,0.5,8,1,0,1,2,5,0.1,101,17,4,506,1944,1,1,0,13,1
1444,1,2614,2.1,50,1,1,0,0,18,0.9,117,14,5,1274,1340,0,0,1,10,0
1310,1,1301,1.9,14,0,1,0,0,14,0.1,105,13,12,806,1016,1,0,0,15,1
1571,7,586,2.9,30,0,1,1,1,3,0.9,150,10,9,805,956,0,0,0,4,0
764,4,2819,1.7,63,1,1,1,1,16,0.4,155,17,9,87,736,1,0,0,10,2
1982,5,1824,1.6,12,1,1,1,2,20,0.2,80,13,3,287,593,1,1,0,14,1
1632,4,2614,1.4,41,1,0,1,0,1,0.1,81,13,4,1568,1623,1,0,1,15,2
1905,1,1545,0.5,6,1,0,1,3,5,0.5,151,9,5,849,898,1,1,0,10,1
683,4,2622,0.7,19,0,1,0,5,17,0.9,173,16,3,954,1985,0,0,0,5,2
1217,4,1711,0.5,17,1,1,0,3,13,0.5,182,7,3,628,632,1,0,0,9,1
1368,7,3900,2.3,27,1,0,0,8,4,0.9,153,18,16,1619,1651,1,1,0,2,3
1261,4,348,0.5,11,1,1,0,0,0,0.2,90,14,9,858,1591,1,1,1,14,0
857,7,3100,2.0,17,1,0,1,3,9,0.2,195,17,5,157,948,1,0,1,13,2
775,7,2523,2.6,30,1,1,0,0,10,0.4,189,17,16,561,1510,1,0,0,9,2
1003,8,1798,2.9,16,1,0,0,16,19,0.6,119,16,7,190,1905,1,1,0,10,1
614,7,3487,1.7,58,0,1,1,0,2,0.2,128,15,6,22,519,1,1,1,11,2
1550,7,1571,2.7,32,1,0,0,2,12,0.1,126,6,3,1541,1619,0,0,1,14,2
1035,6,2002,1.9,11,1,0,1,8,10,1.0,173,17,8,831,1709,1,0,1,5,1
1164,1,3859,2.6,61,1,0,1,0,6,0.3,88,11,10,1107,1656,0,0,1,17,3
969,7,404,2.4,45,0,1,0,0,0,0.3,124,18,5,491,589,1,0,0,19,0
501,3,2107,0.5,22,1,0,0,14,20,0.5,174,17,3,239,1533,0,0,1,7,2
1062,3,911,1.5,45,0,0,0,3,4,0.2,151,14,2,798,1435,0,0,0,9,0
1433,8,258,1.6,4,0,1,1,7,11,0.7,133,11,9,281,799,1,0,0,4,0
1309,4,2334,1.1,33,0,1,0,0,14,0.5,100,10,1,557,1402,1,0,1,11,2
618,3,3777,1.8,23,0,1,1,9,20,1.0,102,7,4,691,1580,1,0,0,13,3
1874,2,2372,1.1,19,1,0,1,1,9,0.8,192,12,10,1238,1418,0,0,1,17,1
1551,7,3359,2.1,19,1,0,1,8,14,0.8,148,10,0,88,1029,1,1,0,14,2
1068,8,1209,0.5,19,0,0,1,0,9,0.9,197,19,12,322,875,1,1,1,12,0
1715,3,1587,0.5,42,1,1,1,7,0,0.4,105,17,5,823,1104,1,0,1,20,1
832,1,1666,0.5,22,1,1,1,5,4,0.6,198,15,5,343,1663,1,0,0,15,1
1394,5,473,0.9,62,1,0,1,10,13,0.3,175,11,1,1010,1565,1,1,1,20,0
1109,6,3566,1.3,6,0,1,0,4,10,0.1,173,12,5,272,930,0,1,1,12,2
1068,7,3154,2.2,44,0,0,0,1,2,0.1,197,17,11,777,1995,1,1,1,7,3
869,7,3249,0.5,7,0,1,0,0,10,0.6,86,19,0,125,533,0,0,0,12,2
618,2,3644,0.5,43,1,1,0,2,2,0.7,103,15,3,1789,1972,1,1,0,10,3
1720,5,2756,1.6,20,0,1,0,9,20,0.8,188,10,5,1314,896,1,1,1,2,2
1195,2,504,2.8,20,1,0,1,1,14,0.8,110,9,3,1580,1652,1,1,0,12,0
1414,2,3490,1.5,44,1,0,1,5,6,0.5,180,16,12,44,1118,0,0,1,13,3
1923,1,340,0.5,32,1,1,0,7,1,0.3,182,16,7,85,1451,1,1,0,13,0
802,3,3713,2.4,45,1,0,0,1,9,0.8,157,8,3,1299,1633,0,0,1,8,3
1970,8,2372,1.6,58,0,0,1,11,19,0.3,80,14,12,654,882,1,1,1,2,2
704,6,3653,2.2,53,0,1,1,4,6,0.2,186,7,1,251,1013,1,0,1,15,2
1884,6,3059,2.6,33,0,0,0,0,14,0.1,110,6,2,1052,1804,0,1,0,5,1
1608,2,489,1.8,28,0,1,0,7,13,0.4,183,15,11,1013,1158,0,0,1,8,0
1352,6,1309,2.3,6,1,1,1,5,9,0.9,92,12,1,1332,1299,1,1,0,14,1
721,5,3606,2.7,15,1,1,1,1,18,0.2,102,10,0,655,1255,1,1,1,5,3
897,8,1958,2.0,2,1,0,1,3,10,0.6,154,7,5,0,994,1,1,0,7,1
1991,3,1511,1.8,9,1,0,0,11,12,0.7,94,17,8,751,1377,0,0,0,9,1
1202,2,595,2.4,19,1,0,0,0,1,0.1,122,19,0,404,1742,0,0,1,3,0
1450,4,575,2.7,19,1,0,1,9,6,0.6,131,18,9,707,1882,1,0,1,12,0
871,7,3532,0.5,5,1,1,0,1,16,0.2,88,17,5,1358,1409,0,0,1,12,3
1855,8,3933,0.5,32,0,1,0,5,18,0.6,187,7,0,267,1161,1,0,0,7,3
741,5,1886,1.5,14,0,1,1,1,13,0.3,178,19,11,334,594,1,0,0,9,0
1658,2,1798,0.9,14,1,0,1,0,4,0.4,173,17,2,1213,1710,1,0,0,6,3
1772,2,1146,1.6,45,1,0,1,17,18,0.5,159,6,1,837,1405,1,1,0,17,1
689,2,2651,2.9,61,0,0,0,4,6,0.8,169,9,12,487,722,1,1,1,18,0
586,7,1869,0.6,42,1,1,1,16,17,0.3,121,12,2,785,1118,1,1,0,7,1
1741,8,3387,1.8,14,1,0,0,0,0,0.7,143,11,3,730,1895,1,0,0,3,3
722,6,2359,1.1,12,0,0,0,12,20,1.0,93,13,6,138,1371,0,0,0,3,1
1852,1,3970,1.4,10,0,1,0,4,18,0.7,196,13,1,580,1163,1,1,0,11,3
1722,4,3271,2.6,8,0,0,1,8,16,0.8,177,14,0,865,1741,1,0,0,14,3
1712,7,1422,0.9,23,1,0,1,2,19,1.0,155,5,0,155,663,1,0,1,15,1
1195,8,2929,2.7,42,0,1,0,2,3,0.8,138,10,4,203,928,1,1,1,14,2
1919,3,1391,1.5,19,0,1,0,5,6,0.1,150,19,3,304,1191,1,0,0,12,1
1856,5,2052,0.5,24,0,0,1,0,1,0.1,155,17,6,277,1155,1,1,1,10,2
966,4,2574,0.6,50,1,1,0,9,10,0.2,117,10,1,1446,1754,1,1,0,5,2
1754,4,2549,0.5,52,1,1,0,1,3,0.4,187,11,6,793,1452,1,1,1,19,3
1039,1,3212,0.5,55,0,1,0,5,8,0.5,136,15,4,62,544,1,1,0,7,2
1348,2,2554,2.0,2,1,0,1,5,19,0.3,145,19,1,468,741,0,1,1,12,2
1005,8,3884,0.5,46,0,1,1,0,17,0.4,133,17,0,176,1556,0,0,0,20,3
1035,7,3506,2.2,44,0,0,1,2,3,0.6,99,14,5,236,772,0,1,1,12,3
1975,8,2998,1.5,16,1,0,1,6,11,0.9,128,5,4,80,655,1,1,0,13,2
673,6,3541,1.9,35,1,1,0,13,14,0.4,142,18,17,1096,1570,1,1,0,4,3
1820,1,574,1.7,64,1,0,1,0,8,0.6,161,12,3,823,1951,1,1,0,2,1
805,4,418,0.7,64,1,1,1,0,14,0.1,97,11,6,641,704,0,0,0,17,0
1082,8,2337,0.8,38,0,1,1,0,5,0.1,198,6,1,986,1191,0,0,0,17,2
1319,1,2227,0.9,41,1,1,1,3,18,0.9,107,18,5,85,1152,1,1,0,3,1
1004,8,1012,1.6,30,1,1,1,0,1,0.1,160,7,6,62,1673,1,1,1,15,0
1263,6,1958,2.0,5,1,1,1,0,3,0.4,139,9,6,954,1609,1,0,0,4,2
761,7,2248,0.5,3,1,1,1,9,15,0.8,196,19,3,1325,1945,1,0,0,15,2
1122,4,3012,2.0,47,0,0,0,3,12,0.3,115,14,4,211,774,1,1,1,6,2
1314,7,3033,2.2,40,1,1,1,0,1,0.8,116,9,8,328,1858,1,1,0,17,3
1457,3,1440,1.9,16,0,1,0,1,10,0.3,102,17,8,1013,1287,1,1,1,12,1
1901,2,368,0.5,55,1,0,0,5,9,0.6,131,5,1,3,572,1,0,0,5,0
617,7,2213,2.3,32,1,0,0,0,20,0.5,199,18,13,768,874,0,0,0,7,1
1977,3,1971,2.0,54,1,0,0,7,18,1.0,121,18,7,1226,1242,1,1,1,5,2
1117,7,2895,0.5,12,0,0,1,1,8,0.6,144,7,6,798,817,1,0,0,16,2
973,7,2977,1.5,57,1,0,0,5,16,0.2,190,6,4,457,1816,1,1,0,2,2
1519,1,2912,2.1,32,0,0,1,0,10,0.7,200,11,10,168,1239,1,0,0,15,2
1731,6,3892,0.6,4,1,1,1,4,18,0.2,85,5,1,809,1988,1,0,1,16,3
1375,1,2890,1.3,12,1,0,0,2,13,0.1,105,17,1,898,1687,0,0,1,12,3
1642,4,2984,0.5,34,0,1,0,16,3,0.3,171,19,4,483,873,1,1,1,4,2
1848,4,418,1.5,19,1,1,0,2,5,0.4,166,14,7,493,1486,0,0,0,16,0
841,5,957,0.5,11,0,0,1,6,14,0.3,81,6,5,125,675,1,1,0,11,0
1148,5,2821,1.0,49,0,0,1,3,12,0.7,140,19,0,1298,1666,1,0,0,16,3
805,3,3397,1.7,58,1,0,0,0,10,0.9,168,7,6,81,1544,1,1,1,2,2
1663,4,1336,0.5,40,1,0,0,0,15,0.6,147,8,5,951,1545,1,0,0,15,1
657,8,783,1.9,21,1,0,1,2,8,0.1,110,6,1,705,1905,1,0,1,11,0
868,2,3941,1.3,10,0,1,1,10,9,0.6,163,6,6,109,893,1,1,1,14,3
1654,7,1070,2.4,11,0,1,1,1,2,0.2,146,8,12,1184,1071,1,0,0,4,1
1093,2,1646,0.5,31,0,0,1,1,12,0.6,171,12,0,1310,1420,1,1,0,6,1
603,6,604,0.7,64,1,1,1,0,0,0.2,156,10,4,1842,1968,1,1,1,8,0
1046,8,3863,2.8,58,1,1,1,0,0,0.2,100,17,12,259,1040,1,1,1,9,3
1647,6,2532,1.4,38,0,1,0,3,15,0.3,102,16,14,193,1185,1,1,1,15,2
894,3,2829,0.9,54,0,1,0,5,15,0.2,130,11,5,104,541,1,1,0,13,2
510,6,3919,2.0,45,1,1,1,5,16,0.9,168,19,4,483,754,1,1,1,2,3
1551,5,3844,1.1,51,0,0,1,4,6,0.1,88,11,8,1738,1995,0,0,0,4,3
815,6,3469,2.0,51,0,1,0,4,12,0.3,85,5,4,982,1291,1,0,1,6,3
1547,3,2059,3.0,14,1,1,0,2,19,0.7,198,5,0,1042,1832,1,1,1,15,2
1254,1,3011,2.3,44,1,0,1,0,10,0.2,149,7,4,204,1021,1,1,0,12,2
1528,8,1675,1.7,37,0,0,1,2,3,0.2,156,15,2,114,564,1,0,0,15,0
770,4,3473,1.5,61,1,1,0,6,9,0.4,125,13,3,603,1777,1,0,1,18,3
1250,7,1882,1.4,44,1,0,0,3,20,0.2,182,17,4,703,1208,1,0,0,14,1
1077,7,3902,1.7,58,1,0,0,1,13,0.8,86,9,3,135,1892,1,0,1,3,3
574,6,3269,2.8,38,0,0,1,16,17,0.1,90,8,7,286,1171,0,0,1,10,2
1203,2,1672,0.5,11,1,0,1,0,12,0.9,109,17,13,35,510,1,1,1,19,0
934,5,1017,1.1,24,0,1,0,7,12,0.8,112,12,7,1111,1463,0,0,0,9,0
1496,7,2587,0.6,7,0,0,0,1,11,0.5,151,7,5,224,783,1,1,0,18,1
1253,4,3518,0.7,34,0,1,1,0,10,0.9,113,7,3,161,647,1,1,0,8,3
1994,2,1836,0.7,5,1,0,0,5,7,0.4,189,12,11,86,1546,1,0,0,18,2
578,5,2977,0.5,62,1,1,0,9,13,0.7,200,15,4,626,1134,1,1,0,5,2
1698,8,2992,2.8,7,0,0,1,10,12,0.8,131,15,3,26,508,1,1,0,17,2
917,6,3424,0.5,31,1,0,1,1,2,0.5,88,19,2,423,909,1,1,0,13,3
1522,1,1368,0.7,28,1,1,0,4,5,0.2,124,14,5,952,1191,1,0,1,17,1
914,2,1947,0.5,57,0,1,1,4,3,0.1,194,15,8,204,772,0,1,1,15,1
1670,8,876,1.6,47,1,0,1,0,15,0.8,139,16,0,1706,1886,1,0,1,5,1
1278,7,3142,1.2,60,1,1,0,10,14,0.6,172,11,4,1244,1504,1,1,0,19,3
1791,5,594,0.5,33,1,1,0,1,4,0.5,110,17,8,371,682,1,1,1,16,0
1617,6,3685,2.6,29,1,0,0,14,20,0.9,113,13,1,283,676,0,0,0,18,3
1485,4,3271,2.8,44,0,0,1,3,14,0.1,138,14,12,341,774,1,1,0,8,3
1146,1,3803,1.9,10,1,1,0,6,13,0.9,160,7,8,605,1807,0,0,1,9,3
581,5,2819,2.2,59,0,1,0,0,6,0.7,185,19,17,803,1613,0,0,0,9,2
1658,5,2609,2.4,42,1,0,1,0,0,0.5,159,12,11,51,739,1,1,1,19,2
797,7,1601,2.2,26,0,0,0,0,8,0.9,144,5,5,717,1167,1,0,1,17,1
1760,1,2549,1.9,50,0,0,1,1,2,0.8,198,10,8,273,1704,1,1,0,4,2
583,8,1799,0.9,51,0,0,0,1,2,0.7,88,16,9,1658,1432,0,0,1,6,1
1135,1,3029,1.9,46,1,1,1,0,4,0.1,83,10,17,293,1256,1,0,1,7,3
578,7,1270,1.1,57,1,0,0,2,8,0.6,162,15,9,1025,1385,1,1,1,5,0
1836,5,2469,1.1,14,0,1,1,0,1,0.7,104,18,6,168,1068,1,0,1,7,2
1296,4,3497,1.3,35,1,0,1,13,18,0.1,153,9,7,938,618,1,1,0,7,2
1479,6,3762,1.8,24,1,0,0,0,0,0.1,146,12,10,327,645,1,1,1,5,3
1317,5,3436,2.2,43,0,1,1,2,3,0.5,84,19,13,179,568,0,0,1,5,3
1236,8,1073,1.2,30,1,1,1,4,17,0.4,83,13,3,27,1722,1,0,0,8,0
1905,3,1287,0.6,36,0,0,0,9,20,0.4,119,13,4,825,1542,1,1,1,16,1
1974,6,1433,0.5,10,0,0,0,9,12,0.8,145,6,1,530,1496,0,0,1,17,1
1366,5,3869,1.7,53,1,1,0,5,9,0.2,161,17,5,647,1876,1,1,1,14,3
1197,8,2885,0.5,20,1,1,1,9,10,0.9,129,19,9,214,1603,1,0,1,13,2
1541,5,1108,2.8,28,1,1,0,10,15,0.2,165,12,1,796,1052,1,1,1,7,1
1811,5,594,2.4,51,0,1,1,1,15,0.2,85,16,13,638,1831,1,0,1,14,0
1083,5,3554,1.6,20,0,1,0,1,10,0.7,196,10,9,984,1850,1,1,0,19,3
1910,4,2361,0.5,58,1,0,0,9,7,1.0,110,15,17,599,1299,1,0,0,8,2
777,5,3886,2.6,30,1,0,0,3,17,0.9,148,14,10,189,1143,1,0,0,7,3
1225,2,3836,2.1,44,0,0,0,1,12,0.5,131,12,11,792,1404,0,0,1,11,3
721,8,619,0.5,18,0,1,1,0,1,0.7,182,16,3,519,1103,1,0,1,18,0
536,3,1211,1.4,53,1,0,0,0,0,0.4,135,15,10,81,705,1,1,0,14,0
1646,1,1598,1.4,7,0,0,1,6,17,0.3,153,7,0,608,1970,1,0,0,8,1
1944,4,2322,0.5,51,1,1,0,1,9,0.5,176,17,9,434,712,1,1,0,7,2
1063,5,3809,1.8,26,1,1,0,0,2,0.8,101,17,7,1537,1882,1,0,0,5,3
764,8,1341,2.0,2,1,0,0,9,11,0.4,170,19,7,52,539,1,1,1,12,0
713,1,928,0.9,42,0,1,0,0,14,0.1,180,9,10,1048,1316,1,0,1,13,0
1811,6,348,0.5,32,1,1,0,0,0,1.0,115,17,11,204,1132,1,0,1,18,0
981,3,1539,1.9,2,1,0,0,0,7,0.1,136,19,12,75,688,0,0,1,19,0
1616,5,657,2.3,52,1,0,0,0,8,0.1,100,7,3,123,1133,1,1,0,2,0
1677,6,3771,0.7,11,0,0,0,4,19,0.7,99,15,2,483,1477,1,0,1,12,3
1648,2,1184,0.5,17,1,1,0,1,3,0.9,142,6,2,1119,1238,1,1,0,2,1
606,4,1223,2.5,53,0,0,0,7,6,0.2,146,19,9,465,1152,1,1,0,16,0
1283,4,3957,0.7,27,1,0,0,0,6,0.2,80,17,15,1135,1923,1,1,1,6,3
1973,1,2754,1.4,36,0,0,1,2,6,0.8,158,13,7,513,1256,1,1,0,14,2
1152,2,1053,0.5,23,0,1,1,16,18,0.6,80,14,11,1273,1663,1,1,0,16,1
1489,3,1663,2.1,9,0,1,0,0,1,0.4,169,9,3,923,1759,1,0,1,14,1
1604,6,595,1.2,6,1,0,0,1,15,0.1,101,7,2,68,1042,1,0,0,2,3
1922,8,3564,0.5,42,0,0,0,15,16,0.6,153,12,1,725,1882,1,1,0,17,3
871,3,437,0.6,52,0,0,0,2,3,0.1,178,14,7,194,1437,1,0,0,17,0
757,7,3433,0.9,64,1,0,1,4,5,0.5,157,6,5,114,819,1,0,1,10,2
906,2,3412,2.1,18,0,0,0,7,11,0.1,136,13,8,1102,1793,1,0,1,16,3
681,5,2548,0.5,17,0,1,0,12,19,0.9,194,6,1,371,1702,1,1,1,5,2
1715,8,1633,1.3,12,0,1,1,0,6,0.3,94,15,10,1224,1676,1,1,0,5,2
759,2,968,2.5,39,0,0,0,3,8,0.3,162,6,2,110,1317,1,1,0,2,0
805,8,3537,0.9,3,1,1,0,1,12,0.1,109,16,13,388,1781,1,1,0,8,3
1332,7,2790,1.3,7,0,0,1,5,19,0.8,168,19,11,846,855,1,1,1,10,2
767,6,2445,1.9,19,0,1,1,16,17,0.2,185,6,1,271,1000,1,1,0,6,1
743,2,316,0.5,33,0,0,0,0,1,0.3,95,19,10,1587,1659,1,1,1,4,0
1878,8,1334,0.5,29,1,0,0,9,19,0.6,85,18,7,210,1026,0,0,0,2,1
1296,8,1612,0.5,49,1,1,1,5,19,0.6,160,17,9,973,1255,1,1,1,17,2
1853,6,1973,0.5,27,0,1,0,1,13,0.3,197,10,2,985,1005,1,0,1,8,2
1414,2,2290,2.2,49,1,0,1,0,1,0.7,101,10,0,1060,887,1,1,1,17,1
1722,6,2376,1.0,25,1,1,0,7,19,0.8,88,5,1,1179,1638,0,0,0,19,3
1542,2,3601,2.3,43,0,0,0,1,11,0.8,182,14,4,346,966,0,0,0,16,3
1076,6,891,2.6,38,1,0,1,3,8,0.7,119,18,3,129,915,1,1,0,9,0
1619,6,464,0.9,20,1,1,0,3,9,0.9,117,7,5,813,1180,1,0,0,16,0
1299,8,1412,2.8,60,0,1,1,2,6,0.8,187,13,1,1333,1838,0,0,1,20,1
1890,4,2392,0.5,48,0,1,0,4,11,0.5,132,10,7,169,989,1,1,0,15,3
1186,8,2361,1.1,21,1,0,0,6,4,0.1,160,7,6,68,584,1,0,1,7,1
530,6,1229,2.6,40,1,0,1,1,2,0.9,118,16,11,818,1090,0,0,0,2,0
853,6,2378,0.9,41,0,0,0,15,18,0.6,136,17,10,367,1264,1,1,1,4,1
535,1,740,1.5,48,0,0,1,1,4,0.7,113,11,10,290,811,1,1,0,18,0
1846,1,1333,0.6,19,1,1,1,1,2,0.7,159,15,6,83,773,0,0,0,11,1
1370,6,3703,1.4,6,0,0,1,5,8,0.2,158,13,10,1392,1783,1,1,0,11,3
1097,1,509,0.6,5,0,0,1,0,17,0.8,181,7,12,396,519,1,0,0,12,0
708,8,2343,2.7,63,0,1,1,0,7,0.1,91,12,5,78,654,1,0,1,7,1
534,7,2706,2.5,21,1,0,1,1,9,0.3,164,7,5,347,1477,1,1,0,18,2
1482,7,2971,0.5,48,0,1,1,2,10,0.2,142,12,8,634,642,1,0,0,12,2
543,5,2110,0.5,60,1,0,0,4,7,0.7,132,12,3,693,1031,1,1,1,7,0
1982,6,3914,0.8,5,0,1,0,0,6,0.4,116,10,3,204,501,1,0,0,8,3
1289,6,1043,0.9,25,0,0,1,10,12,1.0,178,6,2,765,899,1,1,0,11,0
1371,5,3885,0.5,17,1,1,1,9,7,0.8,124,11,0,887,1274,1,0,0,14,3
1938,2,3497,0.5,44,1,0,1,5,9,0.5,121,18,10,1299,1935,0,0,1,18,3
1627,6,3206,0.9,32,0,0,1,9,16,0.1,180,12,6,52,1082,1,1,1,16,3
1414,4,312,2.6,27,0,1,0,1,20,0.6,137,5,2,804,1564,0,0,0,8,0
1240,8,2424,0.5,49,0,0,1,2,20,0.7,103,12,10,440,569,1,1,1,9,2
1220,4,2589,1.4,10,0,0,1,3,8,1.0,125,19,11,403,1933,1,1,0,15,2
1110,5,456,0.6,42,0,0,1,1,2,0.9,192,12,8,1179,1262,1,0,0,18,0
1056,3,2651,2.1,37,1,1,1,8,11,0.7,101,15,5,914,979,1,1,1,3,2
553,2,3300,2.2,18,1,0,0,0,1,0.7,136,12,10,1287,1892,1,1,1,20,3
918,3,920,0.5,33,1,1,1,0,13,0.3,157,16,2,776,1247,1,1,1,17,0
1020,3,1142,1.5,7,0,1,0,13,18,0.7,96,13,9,870,1613,1,1,0,8,1
1717,1,3226,1.3,62,1,0,1,1,3,0.7,130,6,4,609,810,0,0,0,5,3
1966,3,1185,1.4,40,0,1,1,2,12,0.9,185,11,2,590,1145,0,0,1,20,2
1490,8,3600,0.5,64,1,1,1,4,8,0.3,150,17,9,1417,1464,1,1,1,7,3
1792,7,2563,1.0,62,1,1,0,3,8,0.3,170,18,14,1626,1913,1,1,0,15,3
1893,8,1482,0.5,23,1,0,1,1,3,0.1,179,15,7,1203,1432,0,0,1,17,2
1122,4,3291,1.2,2,0,1,1,9,14,0.6,120,11,2,331,790,1,0,0,13,2
772,7,2782,1.0,23,0,0,0,0,11,0.6,97,7,0,317,1805,1,1,1,17,2
625,4,3323,1.2,10,1,1,1,5,8,0.2,183,9,1,635,842,1,1,1,7,2
1063,8,896,1.8,20,0,0,0,1,8,0.8,115,17,2,211,507,0,0,0,14,0
1366,7,3501,0.7,34,1,0,0,0,9,0.1,179,13,4,402,964,1,1,1,17,3
1663,1,3716,0.5,12,1,1,0,0,8,0.6,192,5,4,286,1235,1,1,0,8,0
1502,5,3693,1.2,54,1,0,1,0,12,0.2,138,17,14,65,588,1,0,0,16,3
1617,4,296,0.7,36,1,0,0,8,9,0.8,85,14,3,743,1163,1,1,0,5,0
1630,6,1751,2.8,32,1,1,0,0,1,0.9,80,12,10,712,1726,1,1,1,20,2
1782,1,2405,2.8,58,1,1,0,6,13,0.8,157,15,0,867,999,1,1,1,16,2
511,7,3586,1.6,12,1,1,0,3,19,0.2,131,15,1,447,819,1,1,0,10,1
1595,8,908,1.9,63,0,1,0,13,20,0.9,107,18,13,1475,1170,0,0,1,6,1
1569,1,3538,0.5,44,0,0,0,3,13,0.6,147,14,2,519,930,1,0,0,15,3
965,8,3227,0.5,53,1,0,0,15,19,1.0,131,12,6,297,653,1,0,0,8,2
980,6,2268,0.5,33,1,0,1,0,0,0.9,160,7,5,1008,1758,1,1,0,4,2
633,6,2648,0.9,46,1,0,1,0,10,0.7,102,19,1,709,772,1,1,0,11,1
1347,1,505,1.5,56,0,1,1,10,18,0.3,95,13,6,398,790,1,0,0,13,2
987,8,2757,1.9,61,1,1,1,4,8,0.5,183,17,12,419,657,1,1,0,15,2
